lid	vid	mscrape_id	title	price	description	cid	ships_from	ships_to	product_class	listing_available	return_policy
10	24	114	Personal information + Driver license	0.0346	Fullz + Driver license:<br />Full data includes First Name, Middle Name(some of them), Last Name, Address, City, State, Zip, SSN, DOB, Driver License,Expiration Date, Phone, Email,Last 2 jobs or more: 	56	Worldwide	Worldwide	Digital	True	
11	24	0	Personal Information + Small package	0.0015	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br /><br />50 $ per 40 data.	56	Worldwide	Worldwide	Digital	True	
11	24	1	Personal Information + Small package	0.0015	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	2	Personal Information + Small package	0.0015	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	3	Personal Information + Small package	0.0020	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	4	Personal Information + Small package	0.0019	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	5	Personal Information + Small package	0.0019	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	6	Personal Information + Small package	0.0020	Smaller package:<br /><br />First Name, Last name ,DOB,SSN:<br />	56	Worldwide	Worldwide	Digital	True	
11	24	7	Personal Information + Small package	0.0021		56			Digital		
11	24	8	Personal Information + Small package	0.0022	Smaller package:<br /><br />PRICE CHANGE <br /><br />First Name, Last name ,DOB,SSN:<br /><br />!!!!!!!!!!!!    MINIMUM ORDER 20 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	9	Personal Information + Small package	0.0023		56			Digital		
11	24	9	Personal Information + Under age	0.0190		56			Digital		
11	24	10	Personal Information + Under age	0.0202	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	11	Personal Information + Under age	0.0203	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	12	Personal Information + Under age	0.0222		56			Digital		
11	24	13	Personal Information + Under age	0.0220		56			Digital		
11	24	15	Personal Information + Under age	0.0192	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	16	Personal Information + Under age	0.0171		56			Digital		
11	24	17	Personal Information + Under age	0.0173	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	18	Personal Information + Under age	0.0159	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	19	Personal Information + Under age	0.0159	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	20	Personal Information + Under age	0.0148		56			Digital		
11	24	21	Personal Information + Under age	0.0148	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	22	Personal Information + Under age	0.0163		56			Digital		
11	24	24	Personal Information + Under age	0.0170		56			Digital		
11	24	25	Personal Information + Under age	0.0158		56			Digital		
11	24	26	Personal Information + Under age	0.0161	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	27	Personal Information + Under age	0.0160		56			Digital		
11	24	28	Personal Information + Under age	0.0169		56			Digital		
11	24	29	Personal Information + Under age	0.0168	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	30	Personal Information + Under age	0.0170		56			Digital		
11	24	31	Personal Information + Under age	0.0171		56			Digital		
11	24	32	Personal Information + Under age	0.0170		56			Digital		
11	24	33	Personal Information + Under age	0.0169		56			Digital		
11	24	34	Personal Information + Under age	0.0192		56	Worldwide		Digital	True	
11	24	35	Personal Information + Under age	0.0189		56	Worldwide		Digital	True	
11	24	36	Personal Information + Under age	0.0200		56			Digital		
11	24	37	Personal Information + Under age	0.0192		56	Worldwide		Digital	True	
11	24	38	Personal Information + Under age	0.0209		56			Digital		
11	24	39	Personal Information + Under age	0.0206		56	Worldwide		Digital	True	
11	24	40	Personal Information + Under age	0.0209	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	41	Personal Information + Under age	0.0232		56	Worldwide		Digital	True	
11	24	42	Personal Information + Under age	0.0251	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	43	Personal Information + Under age	0.0243		56			Digital		
11	24	44	Personal Information + Under age	0.0265	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	45	Personal Information + Under age	0.0288		56			Digital		
11	24	48	Personal Information + Under age	0.0288	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	49	Personal Information + Under age	0.0276		56			Digital		
11	24	52	Personal Information + Under age	0.0250	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	54	Personal Information + Under age	0.0254		56			Digital		
11	24	55	Personal Information + Under age	0.0259		56			Digital		
11	24	57	Personal Information + Under age	0.0280	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	59	Personal Information + Under age	0.0284		56			Digital		
11	24	60	Personal Information + Under age	0.0287	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	61	Personal Information + Under age	0.0306	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	62	Personal Information + Under age	0.0292		56			Digital		
11	24	65	Personal Information + Under age	0.0270		56			Digital		
11	24	66	Personal Information + Under age	0.0251		56			Digital		
11	24	67	Personal Information + Under age	0.0256		56			Digital		
11	24	68	Personal Information + Under age	0.0258		56			Digital		
11	24	69	Personal Information + Under age	0.0261		56			Digital		
11	24	70	Personal Information + Under age	0.0260		56			Digital		
11	24	71	Personal Information + Under age	0.0283		56			Digital		
11	24	72	Personal Information + Under age	0.0274		56			Digital		
11	24	73	Personal Information + Under age	0.0279		56			Digital		
11	24	74	Personal Information + Under age	0.0264	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	75	Personal Information + Under age	0.0255		56			Digital		
11	24	76	Personal Information + Under age	0.0260	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	78	Personal Information + Under age	0.0264		56			Digital		
11	24	79	Personal Information + Under age	0.0266		56			Digital		
11	24	80	Personal Information + Under age	0.0265		56			Digital		
11	24	81	Personal Information + Under age	0.0278		56	Worldwide		Digital	True	
11	24	82	Personal Information + Under age	0.0286	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	83	Personal Information + Under age	0.0310		56			Digital		
11	24	84	Personal Information + Under age	0.0301	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	85	Personal Information + Under age	0.0310		56			Digital		
11	24	86	Personal Information + Under age	0.0315	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	87	Personal Information + Under age	0.0320	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
11	24	88	Personal Information + Under age	0.0369		56			Digital		
11	24	90	Personal Information + Under age	0.0343		56			Digital		
11	24	91	Personal Information + Under age	0.0351	Uder age package include:<br /><br />DOBZIPSexSSNCityStateEmailPhoneAddress`Last Name``First Name`<br /><br /><br />!!!!!!!!!!!!    MINIMUM ORDER 10 DATA  !!!!!!!!!!!!<br /><br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE <br />ORDERS FOR 1 DATA WILL BE IGNORE AND DECLINE 	56	Worldwide	Worldwide	Digital	True	
